,marathi_text,label
7026,मला दुसरे अपार्टमेंट का हवे आहे?,0
7027,"माझ्यावर विश्वास ठेवा, मी पाओलो विकू शकत नाही.",0
7028,"अहो, गुंथर!",0
7029,रायनने मिठाच्या पाण्याची टॅफी टाकली कारण त्याच्यात बदल नव्हता.,0
7030,मी सूपही परत पाठवू शकत नाही.,0
7031,तू फिरत आहेस आणि....,0
7032,आम्ही बाळाला रुग्णालयात आणू शकत नाही.,0
7033,"नाही, हे बरेच आहे.",0
7034,मी फक्त बीप इन केला जेणेकरून मला माझा स्वतःचा संदेश ऐकू येईल.,0
7035,त्याची बायको.,0
7036,ती समुद्रकिनारी राहते.,0
7037,"मी फक्त विचार करत होतो, जर तुम्ही वेलला गेला असता... ...किंवा तुम्ही तुमच्या कुटुंबासोबत असता, किंवा तुमच्याकडे नसता... ...सिफिलीस आणि सामान... ... आम्ही सर्व एकत्र नसतो, तुम्हाला माहिती आहे?",0
7038,. . . . .दूर करा.,0
7039,- मला त्याच्याबद्दल सर्वात जास्त काय आवडते हे तुम्हाला माहिती आहे?,0
7040,तर तू खरच जाणार नाहीस?,0
7041,तुला माझ्यासाठी काहीही आणण्याची गरज नाही.,0
7042,"मोठे डोके, मोठे डोके, मोठे डोके!",0
7043,माझ्याकडे एक मोठे सादरीकरण आहे.,0
7044,- तिकडे बघा.,0
7045,आपण तिच्याबरोबर सेक्स केले.,0
7046,मी नुकतेच एक प्रेटझेल विकत घेतले.,0
7047,पाह!,0
7048,मी फक्त त्यांना खाऊ शकतो.,0
7049,"अरे, जसे मी उद्या त्याला परत देण्याची भीती वाटत नव्हती.",0
7050,नाराज होऊ नका.,0
7051,आपण हे चापलूस म्हणून पाहू शकत नाही?,0
7052,तू तिला गेटवर भेट.,0
7053,"- होय, आम्हाला आपले न्युबिन दर्शवा!",0
7054,तुमच्या लक्षात येईल की मी पूर्ण कपडे घातले आहेत.,0
7055,तिला तुला भेटायचे आहे.,0
7056,मी तुला माझी खोली दाखवतो.,0
7057,आणि हे दोन्ही प्रकारे कार्य करते.,0
